,link,brand,price,cartype,model,gearbox,regdate,mileage,motorpower,fuel,car_steering,carcolor,exchange,version,doors,financial,extra,Y
1070,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-fox-1-0-mi-trend-8v-flex-4p-manual-727860912,vwvolkswagen,26900,passeio,fox,manual,2013,48000,1,flex,hidráulica,cinza,sim,0,4 portas,0,"vidro elétrico, trava elétrica, ar condicionado",0
1071,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-5-se-16v-flex-4p-manual-714435100,ford,34900,passeio,ka,manual,2017,0,1.5,flex,mecnica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
1072,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-733188719,vwvolkswagen,29999,passeio,up,manual,2015,44000,1,flex,elétrica,vermelho,sim,up  take 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",0
1073,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-hatch-se-automatico-2015-1-ano-de-garantia-completo-revisado-717239793,ford,34890,hatch,fiesta,automático,2015,59000,1.6,flex,elétrica,branco,sim,fiesta se plus 1.6 16v flex aut. 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1074,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-2017-2018-1-0-s-12v-flex-4p-manual-572221728,ford,36900,passeio,ka,manual,2018,38245,0,flex,0,0,0,ka 1.0 se 12v flex 4p manual,4 portas,0,"trava elétrica, ar condicionado",0
1075,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vendo-spacefox-721565169,vwvolkswagen,29900,sedã,spacefox,manual,2013,123000,1.6,flex,hidráulica,branco,não,spacefox 1.6  1.6 trend total flex 8v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
1076,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-rocam-1-0-flex-729997890,ford,21000,hatch,fiesta,manual,2014,130568,1,flex,hidráulica,cinza,não,fiesta 1.0 8v flex class 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1077,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-e-motion-2014-r-23700-723263927,vwvolkswagen,23700,hatch,gol,semiautomático,2014,77200,1.6,flex,hidráulica,branco,não,gol i motion trendline 1.6 t. flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
1078,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-2015-2020-pg-44-km-rodados-738253404,vwvolkswagen,26500,passeio,fox,manual,2015,44000,1,flex,elétrica,branco,0,fox trendline 1.0 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",1
1079,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-2013-723895661,ford,28000,passeio,ecosport,manual,2013,0,1.6,flex,elétrica,vermelho,sim,ecosport se 1.6 16v flex 5p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som",1
1080,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-1-6-2014-com-gnv-733669540,vwvolkswagen,23900,pickup,saveiro,manual,2014,136507,1.6,flex,mecnica,branco,não,saveiro 1.6 mi total flex 8v ce,2 portas,ipva pago,air bag,0
1081,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-703576903,vwvolkswagen,35900,hatch,fox,manual,2016,84378,1,flex,elétrica,azul,0,fox comfortline 1.0 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré, c mera de ré",0
1082,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_vw-volkswagen-gol-g6-unico-dono-muito-novo-daniel-21-620084789,vwvolkswagen,24881,hatch,gol,manual,2013,62000,1,flex,hidráulica,0,0,gol 1.6 mi plus total flex 8v 2p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
1083,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-polo-1-6-mi-sportline-8v-flex-4p-manual-681602359,vwvolkswagen,31900,passeio,polo,manual,2013,96413,1.6,flex,hidráulica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
1084,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-2015-completo-1-6-734051134,ford,37900,sedã,fiesta,manual,2015,72000,1.6,flex,hidráulica,branco,sim,fiesta sedan se 1.6 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
1085,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-spacefox-1-6-i-trend-682099500,vwvolkswagen,36900,0,spacefox,manual,2014,76791,0,flex,0,0,0,spacefox  trend i motion 1.6 t. flex 8v,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
1086,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-i-trend-1-6-2014-unico-dono-735982233,vwvolkswagen,32990,sedã,voyage,manual,2014,113000,1.6,flex,hidráulica,branco,sim,voyage trend 1.6 mi total flex 8v 4p,0,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
1087,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-2017-2018-1-6-msi-pepper-cd-8v-flex-2p-manual-707906421,vwvolkswagen,61900,passeio,saveiro,manual,2018,38000,0,flex,0,0,0,saveiro pepper 1.6 flex 8v cd,2 portas,0,"vidro elétrico, air bag, air bag, trava elétrica, ar condicionado, alarme",0
1088,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-hatch-1-5-s-2015-728235072,ford,30749,hatch,fiesta,manual,2015,62000,1.5,flex,hidráulica,prata,sim,fiesta 1.5 16v flex mec. 5p,4 portas,0,0,0
1089,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-take-736442085,vwvolkswagen,16500,hatch,up,manual,2015,66000,0,flex,mecnica,branco,sim,up  take 1.0 t. flex 12v 3p,2 portas,de leilão,som,0
1090,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-sendansel-1-5-completo-2015-703491009,ford,27900,sedã,ka,manual,2015,0,1.5,flex,hidráulica,branco,sim,sedan sel 1.5 16v flex,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
1091,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_novo-ka-2018-valor-imperdivel-737925362,ford,33900,hatch,ka,manual,2018,35,1,flex,hidráulica,branco,não,ka 1.0 se 12v flex 4p manual,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1092,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-new-fiesta-se-1-6-16v-2017-728484641,ford,35500,hatch,fiesta,manual,2017,47000,1.6,flex,elétrica,preto,não,fiesta se 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
1093,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-rocan-2014-muito-conservado-726131500,ford,22500,hatch,fiesta,manual,2014,103000,1,flex,hidráulica,preto,não,fiesta se 1.0 8v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
1094,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-0-se-12v-flex-4p-manual-725587558,ford,32990,0,ka,manual,2015,32550,0,flex,0,0,0,0,4 portas,0,"vidro elétrico, ar condicionado",0
1095,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-freestyle-1-6-unica-dona-731761982,ford,42900,suv,ecosport,manual,2014,110000,1.6,flex,elétrica,preto,sim,ecosport freestyle 1.6 16v flex 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
1096,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-5-se-completo-flex-620948212,ford,37900,passeio,ka,manual,2017,55000,1.5,flex,hidráulica,vermelho,sim,ka 1.5 sedan se 12v flex 4p mec.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica",0
1097,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-se-sport-automatico-731077864,ford,31000,hatch,fiesta,automático,2015,58000,1.6,flex,elétrica,0,0,se 1.6 powershift aut.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
1098,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-new-fiesta-713593336,ford,20000,0,fiesta,automático,2013,97000,1.6,flex,elétrica,prata,sim,fiesta tit. tit.plus 1.6 16v flex aut.,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",1
1099,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-0l-gv-2013-ipva-2020-pago-2013-2013-725672514,vwvolkswagen,29990,sedã,voyage,manual,2013,90000,0,flex,0,0,0,voyage 1.0 1.0 city mi total flex 8v 4p,2 portas,0,0,0
1100,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-0-se-2015-32mil-km-unico-dono-730360957,ford,31990,hatch,ka,manual,2015,32000,1,flex,elétrica,vermelho,0,ka 1.0 se se plus tivct flex 5p,0,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1101,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-2012-2013-1-6-mi-prime-8v-flex-4p-automatizado-705785644,vwvolkswagen,31900,passeio,fox,automático,2013,88000,0,flex,0,0,0,fox prime hghi. imotion 1.6 t.flex 8v 5p,4 portas,0,"vidro elétrico, air bag, air bag, ar condicionado, direção hidráulica, alarme",0
1102,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ka-se-1-0-flex-2016-unico-dono-736071748,ford,33900,hatch,ka,manual,2016,50000,1,flex,elétrica,branco,sim,ka 1.0 sel tivct flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1103,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_golf-1-4-turbo-entrada-48x-de-r-1-299-00-687611436,vwvolkswagen,53000,hatch,golf,automático,2014,0,1.4,flex,elétrica,preto,sim,0,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme, som, sensor de ré",0
1104,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-completo-ano-2015-sem-gnv-730736940,ford,28900,hatch,fiesta,manual,2015,64000,1.5,flex,elétrica,branco,não,fiesta 1.5 16v flex mec. 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
1105,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-freestyle-unica-dona-28-000-km-ipva-2020-totalmente-pago-694673910,ford,55900,suv,ecosport,manual,2017,28000,1.6,flex,elétrica,prata,sim,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
1106,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-sport-1-6-16v-721211564,ford,38900,hatch,fiesta,manual,2016,25700,1.6,flex,elétrica,branco,0,fiesta sport 1.6 16v flex mec.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
1107,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-crossfox-1-6-mi-8v-flex-4p-manual-714512820,vwvolkswagen,28900,passeio,crossfox,manual,2013,66000,1.6,flex,hidráulica,vermelho,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, alarme",1
1108,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_cross-fox-730103783,vwvolkswagen,32000,passeio,crossfox,manual,2014,100,1.6,flex,hidráulica,branco,sim,crossfox 1.6 mi total flex 8v 5p,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, sensor de ré",0
1109,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-fiesta-1-6-sel-hatch-16v-flex-4p-manual-731193781,ford,34900,passeio,fiesta,manual,2017,0,1.6,flex,hidráulica,branco,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
1110,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-fiesta-hatch-automatico-1-6-729569806,ford,30800,0,fiesta,automático,2014,90000,1.6,flex,elétrica,branco,0,fiesta 1.6 16v flex aut. 5p,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
1111,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-saveiro-1-6-msi-trendline-cs-8v-flex-2p-manual-728800983,vwvolkswagen,34900,passeio,saveiro,manual,2017,1111,1.6,flex,hidráulica,cinza,sim,0,2 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado",0
1112,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-trendline-1-6-8v-flex-2013-729788422,vwvolkswagen,27500,hatch,fox,manual,2013,95500,1.6,flex,hidráulica,vermelho,não,fox trendline 1.6 flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som",0
1113,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ecosport-1-6-manual-com-gnv-2017-737811221,ford,47900,passeio,ecosport,manual,2017,57000,1.6,flex,hidráulica,vermelho,sim,ecosport freestyle 1.6 16v flex 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré, c mera de ré",0
1114,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_gol-g7-1-0-c-gnv-725630262,vwvolkswagen,30000,hatch,gol,0,2017,47000,1,flex,hidráulica,preto,não,gol trendline 1.0 t.flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1115,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-1-0-se-12v-flex-4p-manual-641499911,ford,35900,passeio,ka,manual,2018,29000,1,flex,elétrica,prata,sim,0,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, alarme",0
1116,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-725776817,vwvolkswagen,30000,passeio,voyage,manual,2013,54,1,flex,elétrica,vermelho,sim,voyage  trendline 1.0 t.flex 8v 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
1117,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_voyage-1-6-mi-8v-flex-automatizado-730725923,vwvolkswagen,28600,sedã,voyage,automático,2014,109000,1.6,flex,hidráulica,cinza,não,voyage i motion 1.6 mi total flex 8v,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",0
1118,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_new-ka-1-5-flex-2017-738006072,ford,35990,hatch,ka,manual,2017,59000,1.5,flex,elétrica,branco,0,ka 1.5 se 12v flex 5p mec.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1119,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_golf-2017-variant-blindado-raion-barra-714949969,vwvolkswagen,94894,suv,golf,automático,2017,32000,1.4,flex,hidráulica,prata,sim,golf variant highline 1.4 tsi aut.,0,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré",0
1120,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_up-1-0-2016-unico-dono-2020-ok-completo-718580187,vwvolkswagen,30900,hatch,up,manual,2016,54,1,flex,hidráulica,branco,sim,up  track 1.0 total flex 12v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
1121,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_volkswagen-saveiro-robust-1-completa-sugestao-entrada-8500-48x-699-00-fixas-730555418,vwvolkswagen,34400,vanutilitário,saveiro,manual,2018,29800,1.6,flex,hidráulica,branco,sim,saveiro robust 1.6 total flex 8v,2 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme",0
1122,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-hatch-1-0-se-2014-muito-novo-738434500,ford,21900,hatch,fiesta,manual,2014,80000,1,flex,hidráulica,prata,sim,fiesta se 1.0 8v flex 5p,4 portas,0,"vidro elétrico, air bag, ar condicionado, direção hidráulica, alarme, som",1
1123,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fox-1-6-716993674,vwvolkswagen,28000,hatch,fox,semiautomático,2013,96000,1.6,flex,hidráulica,branco,não,fox 1.6 mi i motion total flex 8v 5p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som, sensor de ré",1
1124,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_saveiro-cross-2016-linda-714870434,vwvolkswagen,49000,vanutilitário,saveiro,manual,2016,36000,1.6,flex,hidráulica,branco,sim,saveiro cross 1.6 mi total flex 8v ce,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, som",0
1125,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ford-ka-se-1-5-18-18-ipva-dpvat-e-seguro-obrigatorio-2020-pagos--706158875,ford,39500,sedã,ka,manual,2018,57500,1.5,flex,elétrica,branco,não,ka  sedan 1.5 sel 16v flex 4p,4 portas,ipva pago,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, som, sensor de ré, c mera de ré",0
1126,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_fiesta-sedan-1-6-ano-2013-completo-736606567,ford,19120,sedã,fiesta,manual,2013,60000,1.6,flex,hidráulica,prata,sim,fiesta sed. 1.6 8v flex 4p,4 portas,ipva pago,"vidro elétrico, trava elétrica, ar condicionado, direção hidráulica, alarme, som",1
1127,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/link_ka-1-5-se-12v-flex-5p-mec-704428886,ford,42500,hatch,ka,manual,2018,23876,1.5,flex,hidráulica,prata,sim,ka 1.5 se 12v flex 5p mec.,4 portas,0,"vidro elétrico, air bag, trava elétrica, ar condicionado, direção hidráulica, alarme, som",0
